tamanhoMem ,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
1024,32,1,2,90,994418,0.994418
1024,32,1,2,100,994518,0.994518
1024,32,1,4,0,995369,0.995369
1024,32,1,4,10,996050,0.99605
1024,32,1,4,20,996211,0.996211
1024,32,1,4,30,996372,0.996372
1024,32,1,4,40,996602,0.996602
1024,32,1,4,50,997614,0.997614
1024,32,1,4,60,997694,0.997694
1024,32,1,4,70,998005,0.998005
1024,32,1,4,80,998245,0.998245
1024,32,1,4,90,998696,0.998696
1024,32,1,4,100,998967,0.998967
1024,32,1,8,0,999126,0.999126
1024,32,1,8,10,1000078,1.000078
1024,32,1,8,20,1000379,1.000379
1024,32,1,8,30,1000478,1.000478
1024,32,1,8,40,1000499,1.000499
1024,32,1,8,50,1000609,1.000609
1024,32,1,8,60,1001100,1.0011
1024,32,1,8,70,1001140,1.00114
1024,32,1,8,80,1001711,1.001711
1024,32,1,8,90,1001801,1.001801
1024,32,1,8,100,1001811,1.001811
1024,32,1,16,0,1001901,1.001901
1024,32,1,16,10,1001902,1.001902
1024,32,1,16,20,1001921,1.001921
1024,32,1,16,30,1002353,1.002353
1024,32,1,16,40,1003224,1.003224
1024,32,1,16,50,1003895,1.003895
1024,32,1,16,60,1004005,1.004005
1024,32,1,16,70,1004126,1.004126
1024,32,1,16,80,1004225,1.004225
1024,32,1,16,90,1004256,1.004256
1024,32,1,16,100,1004686,1.004686
1024,32,1,32,0,1004897,1.004897
1024,32,1,32,10,1005328,1.005328
1024,32,1,32,20,1006771,1.006771
1024,32,1,32,30,1007051,1.007051
1024,32,1,32,40,1007441,1.007441
1024,32,1,32,50,1007452,1.007452
1024,32,1,32,60,1007522,1.007522
1024,32,1,32,70,1007983,1.007983
1024,32,1,32,80,1008274,1.008274
1024,32,1,32,90,1008684,1.008684
1024,32,1,32,100,1008895,1.008895
1024,32,1,64,0,1008935,1.008935
1024,32,1,64,10,1008944,1.008944
1024,32,1,64,20,1009215,1.009215
1024,32,1,64,30,1009316,1.009316
1024,32,1,64,40,1009355,1.009355
1024,32,1,64,50,1009616,1.009616
1024,32,1,64,60,1009716,1.009716
1024,32,1,64,70,1009726,1.009726
1024,32,1,64,80,1009776,1.009776
1024,32,1,64,90,1009816,1.009816
1024,32,1,64,100,1010027,1.010027
1024,64,1,1,0,1010307,1.010307
1024,64,1,1,10,1010628,1.010628
1024,64,1,1,20,1011179,1.011179
1024,64,1,1,30,1011790,1.01179
1024,64,1,1,40,1012561,1.012561
1024,64,1,1,50,1012642,1.012642
1024,64,1,1,60,1012892,1.012892
1024,64,1,1,70,1013103,1.013103
1024,64,1,1,80,1013493,1.013493
1024,64,1,1,90,1013644,1.013644
1024,64,1,1,100,1014104,1.014104
1024,64,1,2,0,1014334,1.014334
1024,64,1,2,10,1014335,1.014335
1024,64,1,2,20,1014345,1.014345
1024,64,1,2,30,1014385,1.014385
1024,64,1,2,40,1014515,1.014515
1024,64,1,2,50,1014535,1.014535
1024,64,1,2,60,1014795,1.014795
1024,64,1,2,70,1014926,1.014926
1024,64,1,2,80,1014956,1.014956
1024,64,1,2,90,1015527,1.015527
1024,64,1,2,100,1015627,1.015627
1024,64,1,4,0,1015678,1.015678
1024,64,1,4,10,1015767,1.015767
1024,64,1,4,20,1015787,1.015787
1024,64,1,4,30,1015797,1.015797
1024,64,1,4,40,1015917,1.015917
1024,64,1,4,50,1015978,1.015978
1024,64,1,4,60,1016017,1.016017
1024,64,1,4,70,1016318,1.016318
1024,64,1,4,80,1017631,1.017631
1024,64,1,4,90,1018122,1.018122
1024,64,1,4,100,1018271,1.018271
1024,64,1,8,0,1018272,1.018272
1024,64,1,8,10,1018352,1.018352
1024,64,1,8,20,1018833,1.018833
1024,64,1,8,30,1019064,1.019064
1024,64,1,8,40,1019354,1.019354
1024,64,1,8,50,1019404,1.019404
1024,64,1,8,60,1019914,1.019914
1024,64,1,8,70,1019915,1.019915
1024,64,1,8,80,1020106,1.020106
1024,64,1,8,90,1020145,1.020145
1024,64,1,8,100,1020296,1.020296
1024,64,1,16,0,1020456,1.020456
1024,64,1,16,10,1020476,1.020476
1024,64,1,16,20,1020636,1.020636
1024,64,1,16,30,1020886,1.020886
1024,64,1,16,40,1021077,1.021077
1024,64,1,16,50,1021157,1.021157
1024,64,1,16,60,1021177,1.021177
1024,64,1,16,70,1021347,1.021347
1024,64,1,16,80,1021769,1.021769
1024,64,1,16,90,1021778,1.021778
1024,64,1,16,100,1021798,1.021798
1024,64,1,32,0,1021969,1.021969
1024,64,1,32,10,1022029,1.022029
1024,64,1,32,20,1022360,1.02236
1024,64,1,32,30,1022760,1.02276
1024,64,1,32,40,1022851,1.022851
1024,64,1,32,50,1022891,1.022891
1024,64,1,32,60,1023252,1.023252
1024,64,1,32,70,1023472,1.023472
1024,64,1,32,80,1023942,1.023942
1024,64,1,32,90,1024143,1.024143
1024,64,1,32,100,1024233,1.024233
1024,64,1,64,0,1024403,1.024403
1024,64,1,64,10,1024503,1.024503
1024,64,1,64,20,1024644,1.024644
1024,64,1,64,30,1026777,1.026777
1024,64,1,64,40,1027388,1.027388
1024,64,1,64,50,1027589,1.027589
1024,64,1,64,60,1027599,1.027599
1024,64,1,64,70,1027829,1.027829
1024,64,1,64,80,1028110,1.02811
1024,64,1,64,90,1028681,1.028681
1024,64,1,64,100,1028942,1.028942
2048,2,1,1,0,1029472,1.029472
2048,2,1,1,10,1030474,1.030474
2048,2,1,1,20,1031306,1.031306
2048,2,1,1,30,1031436,1.031436
2048,2,1,1,40,1032318,1.032318
2048,2,1,1,50,1032498,1.032498
2048,2,1,1,60,1032668,1.032668
2048,2,1,1,70,1032848,1.032848
2048,2,1,1,80,1033580,1.03358
2048,2,1,1,90,1033590,1.03359
2048,2,1,1,100,1033700,1.0337
2048,2,1,2,0,1034782,1.034782
2048,2,1,2,10,1035373,1.035373
2048,2,1,2,20,1035444,1.035444
2048,2,1,2,30,1036005,1.036005
2048,2,1,2,40,1036104,1.036104
2048,2,1,2,50,1036165,1.036165
2048,2,1,2,60,1037096,1.037096
2048,2,1,2,70,1037297,1.037297
2048,2,1,2,80,1037758,1.037758
2048,2,1,2,90,1038199,1.038199
2048,2,1,2,100,1038729,1.038729
2048,2,1,4,0,1039561,1.039561
2048,2,1,4,10,1039662,1.039662
2048,2,1,4,20,1039872,1.039872
2048,2,1,4,30,1040202,1.040202
2048,2,1,4,40,1041474,1.041474
