TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
2048,16,1000,2,80,1166295,1.166295
1024,64,1000,2,80,1168169,1.168169
1024,2,1000,2,10,1171646,1.171646
1024,64,1000,2,30,1179219,1.179219
4096,8,1000,2,0,1179429,1.179429
4096,2,1000,2,20,1183076,1.183076
4096,64,1000,2,10,1187505,1.187505
4096,64,1000,1,30,1197102,1.197102
1024,64,1000,2,90,1200209,1.200209
1024,32,1000,2,20,1202432,1.202432
1024,8,1000,2,60,1217640,1.21764
1024,2,1000,1,60,1221337,1.221337
8192,8,1000,2,40,1244580,1.24458
1024,64,1000,2,100,1251202,1.251202
8192,64,1000,2,90,1266891,1.266891
2048,16,1000,1,50,1269707,1.269707
2048,64,1000,2,10,1282671,1.282671
8192,64,1000,2,40,1285967,1.285967
2048,8,1000,2,40,1293611,1.293611
8192,4,1000,4,60,1299983,1.299983
1024,2,1000,4,20,1314169,1.314169
4096,4,1000,4,80,1317194,1.317194
4096,2,1000,4,100,1324568,1.324568
8192,64,1000,4,60,1326581,1.326581
2048,64,1000,4,30,1326842,1.326842
4096,8,1000,4,60,1330419,1.330419
8192,32,1000,4,50,1331651,1.331651
8192,2,1000,4,0,1331902,1.331902
2048,2,1000,4,10,1336079,1.336079
4096,64,1000,4,60,1336600,1.3366
4096,32,1000,4,10,1336831,1.336831
4096,16,1000,4,70,1341530,1.34153
8192,2,1000,4,60,1342331,1.342331
2048,2,1000,4,70,1344274,1.344274
4096,2,1000,4,80,1345427,1.345427
2048,64,1000,4,20,1345888,1.345888
8192,2,1000,4,50,1348602,1.348602
2048,4,1000,4,70,1348743,1.348743
2048,8,1000,4,40,1348793,1.348793
1024,32,1000,4,100,1349454,1.349454
8192,2,1000,4,30,1350145,1.350145
4096,8,1000,4,40,1350726,1.350726
8192,32,1000,4,20,1352089,1.352089
8192,32,1000,4,90,1352890,1.35289
2048,16,1000,4,70,1355105,1.355105
8192,32,1000,4,80,1355815,1.355815
8192,2,1000,4,40,1355846,1.355846
2048,16,1000,4,80,1358050,1.35805
4096,2,1000,4,30,1358450,1.35845
8192,8,1000,4,10,1359413,1.359413
8192,4,1000,4,70,1360945,1.360945
4096,32,1000,4,40,1362208,1.362208
1024,32,1000,4,20,1363761,1.363761
1024,4,1000,4,80,1364342,1.364342
1024,16,1000,4,70,1364602,1.364602
1024,32,1000,4,70,1364852,1.364852
8192,4,1000,4,100,1367387,1.367387
1024,8,1000,4,100,1367598,1.367598
1024,2,1000,4,60,1367708,1.367708
2048,8,1000,4,10,1368028,1.368028
1024,32,1000,4,60,1368379,1.368379
2048,64,1000,4,40,1368680,1.36868
4096,8,1000,4,90,1368769,1.368769
2048,2,1000,4,0,1369120,1.36912
8192,16,1000,4,70,1369441,1.369441
1024,4,1000,4,50,1369601,1.369601
2048,8,1000,4,50,1369741,1.369741
1024,8,1000,4,50,1371284,1.371284
1024,2,1000,4,80,1371685,1.371685
4096,16,1000,4,90,1373478,1.373478
1024,2,1000,4,30,1373508,1.373508
8192,4,1000,4,10,1373899,1.373899
8192,32,1000,4,70,1374641,1.374641
2048,16,1000,4,90,1374731,1.374731
1024,4,1000,4,30,1374820,1.37482
8192,2,1000,4,70,1376173,1.376173
8192,16,1000,4,80,1376514,1.376514
1024,2,1000,4,40,1376895,1.376895
8192,2,1000,4,80,1377425,1.377425
2048,4,1000,4,50,1378217,1.378217
4096,64,1000,4,70,1378267,1.378267
1024,16,1000,4,60,1379028,1.379028
1024,4,1000,4,10,1380591,1.380591
1024,32,1000,4,90,1381023,1.381023
1024,8,1000,4,20,1381503,1.381503
2048,4,1000,4,80,1382104,1.382104
4096,4,1000,4,70,1382194,1.382194
8192,8,1000,4,20,1382555,1.382555
2048,2,1000,4,60,1382615,1.382615
8192,2,1000,4,20,1383166,1.383166
4096,16,1000,4,10,1384018,1.384018
4096,64,1000,4,50,1385069,1.385069
4096,16,1000,4,100,1385080,1.38508
4096,16,1000,4,0,1385871,1.385871
2048,32,1000,4,90,1386102,1.386102
2048,64,1000,4,60,1386272,1.386272
2048,2,1000,4,30,1386442,1.386442
4096,32,1000,4,80,1386593,1.386593
1024,64,1000,4,20,1386632,1.386632
1024,64,1000,4,0,1386913,1.386913
8192,16,1000,4,40,1387124,1.387124
2048,8,1000,4,90,1387604,1.387604
8192,2,1000,4,100,1388015,1.388015
