tamanhoMem,minBloco,requisicoes, - ,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
4096,32,60,1,60,1,0.02,0.01,0.01,38324
4096,32,60,1,70,1,0.02,0.02,0.01,37724
4096,32,60,1,80,1,0.02,0.00,0.02,38496
4096,32,60,1,90,1,0.02,0.02,0.01,38224
4096,32,60,1,100,1,0.02,0.01,0.01,38272
4096,32,100,1,0,1,0.03,0.01,0.02,38116
4096,32,100,1,10,1,0.03,0.01,0.01,38024
4096,32,100,1,20,1,0.03,0.01,0.01,38344
4096,32,100,1,30,1,0.03,0.01,0.01,38112
4096,32,100,1,40,1,0.02,0.01,0.01,38016
4096,32,100,1,50,1,0.03,0.01,0.01,38560
4096,32,100,1,60,1,0.03,0.01,0.01,38328
4096,32,100,1,70,1,0.03,0.00,0.02,38360
4096,32,100,1,80,1,0.03,0.01,0.01,38196
4096,32,100,1,90,1,0.02,0.00,0.02,37996
4096,32,100,1,100,1,0.03,0.01,0.01,38220
4096,32,1000,1,0,1,0.03,0.01,0.01,38848
4096,32,1000,1,10,1,0.03,0.01,0.02,38644
4096,32,1000,1,20,1,0.03,0.01,0.01,38480
4096,32,1000,1,30,1,0.03,0.01,0.01,38268
4096,32,1000,1,40,1,0.03,0.01,0.01,38980
4096,32,1000,1,50,1,0.03,0.01,0.01,38904
4096,32,1000,1,60,1,0.03,0.01,0.01,38744
4096,32,1000,1,70,1,0.03,0.01,0.01,38956
4096,32,1000,1,80,1,0.03,0.01,0.01,38520
4096,32,1000,1,90,1,0.03,0.01,0.01,38404
4096,32,1000,1,100,1,0.03,0.01,0.01,38796
4096,64,10,1,0,1,0.02,0.01,0.01,38220
4096,64,10,1,10,1,0.02,0.01,0.01,38064
4096,64,10,1,20,1,0.02,0.01,0.01,37912
4096,64,10,1,30,1,0.02,0.01,0.01,37872
4096,64,10,1,40,1,0.02,0.00,0.02,38376
4096,64,10,1,50,1,0.02,0.01,0.01,38212
4096,64,10,1,60,1,0.02,0.01,0.01,38004
4096,64,10,1,70,1,0.02,0.01,0.01,38108
4096,64,10,1,80,1,0.02,0.01,0.01,38324
4096,64,10,1,90,1,0.02,0.01,0.01,38024
4096,64,10,1,100,1,0.02,0.01,0.01,37948
4096,64,20,1,0,1,0.02,0.01,0.01,38064
4096,64,20,1,10,1,0.02,0.01,0.01,38344
4096,64,20,1,20,1,0.02,0.01,0.01,38280
4096,64,20,1,30,1,0.02,0.01,0.01,38364
4096,64,20,1,40,1,0.02,0.01,0.01,37996
4096,64,20,1,50,1,0.02,0.01,0.01,38204
4096,64,20,1,60,1,0.02,0.01,0.01,38452
4096,64,20,1,70,1,0.02,0.01,0.01,38052
4096,64,20,1,80,1,0.02,0.01,0.01,38052
4096,64,20,1,90,1,0.02,0.00,0.01,38264
4096,64,20,1,100,1,0.02,0.01,0.01,38404
4096,64,30,1,0,1,0.02,0.01,0.01,38284
4096,64,30,1,10,1,0.02,0.01,0.01,38380
4096,64,30,1,20,1,0.02,0.01,0.01,37900
4096,64,30,1,30,1,0.02,0.01,0.01,38108
4096,64,30,1,40,1,0.02,0.01,0.01,38320
4096,64,30,1,50,1,0.02,0.01,0.01,38056
4096,64,30,1,60,1,0.01,0.01,0.01,37872
4096,64,30,1,70,1,0.02,0.01,0.01,38412
4096,64,30,1,80,1,0.02,0.01,0.01,38136
4096,64,30,1,90,1,0.02,0.01,0.01,38304
4096,64,30,1,100,1,0.02,0.01,0.01,38432
4096,64,40,1,0,1,0.02,0.01,0.01,38132
4096,64,40,1,10,1,0.02,0.01,0.01,38104
4096,64,40,1,20,1,0.02,0.00,0.02,37732
4096,64,40,1,30,1,0.02,0.01,0.01,38624
4096,64,40,1,40,1,0.02,0.01,0.01,38360
4096,64,40,1,50,1,0.02,0.01,0.01,38192
4096,64,40,1,60,1,0.02,0.01,0.01,38192
4096,64,40,1,70,1,0.02,0.01,0.01,38256
4096,64,40,1,80,1,0.02,0.01,0.01,38068
4096,64,40,1,90,1,0.02,0.01,0.01,38188
4096,64,40,1,100,1,0.02,0.01,0.01,38228
4096,64,50,1,0,1,0.02,0.01,0.01,38504
4096,64,50,1,10,1,0.02,0.01,0.01,38240
4096,64,50,1,20,1,0.02,0.00,0.02,38252
4096,64,50,1,30,1,0.02,0.01,0.01,38228
4096,64,50,1,40,1,0.02,0.01,0.01,38428
4096,64,50,1,50,1,0.02,0.01,0.01,38112
4096,64,50,1,60,1,0.02,0.01,0.01,38120
4096,64,50,1,70,1,0.02,0.01,0.01,37880
4096,64,50,1,80,1,0.02,0.01,0.01,38116
4096,64,50,1,90,1,0.02,0.01,0.01,38468
4096,64,50,1,100,1,0.02,0.01,0.01,37772
4096,64,60,1,0,1,0.02,0.00,0.02,37920
4096,64,60,1,10,1,0.02,0.01,0.01,38132
4096,64,60,1,20,1,0.02,0.01,0.01,38216
4096,64,60,1,30,1,0.02,0.01,0.01,38132
4096,64,60,1,40,1,0.02,0.01,0.01,38452
4096,64,60,1,50,1,0.02,0.00,0.02,38420
4096,64,60,1,60,1,0.02,0.01,0.01,38316
4096,64,60,1,70,1,0.02,0.01,0.01,38192
4096,64,60,1,80,1,0.02,0.01,0.01,38252
4096,64,60,1,90,1,0.02,0.01,0.01,37816
4096,64,60,1,100,1,0.02,0.01,0.01,38416
4096,64,100,1,0,1,0.02,0.01,0.01,38316
4096,64,100,1,10,1,0.02,0.01,0.01,38372
4096,64,100,1,20,1,0.02,0.01,0.01,38116
4096,64,100,1,30,1,0.03,0.01,0.01,37884
4096,64,100,1,40,1,0.02,0.01,0.01,38060
4096,64,100,1,50,1,0.02,0.01,0.01,38484
4096,64,100,1,60,1,0.02,0.01,0.01,38172
4096,64,100,1,70,1,0.02,0.01,0.01,38408
4096,64,100,1,80,1,0.02,0.01,0.01,38648
4096,64,100,1,90,1,0.03,0.01,0.01,38292
4096,64,100,1,100,1,0.02,0.01,0.01,38344
4096,64,1000,1,0,1,0.03,0.01,0.01,38772
4096,64,1000,1,10,1,0.03,0.01,0.01,38836
4096,64,1000,1,20,1,0.02,0.01,0.01,38900
4096,64,1000,1,30,1,0.03,0.01,0.01,38612
4096,64,1000,1,40,1,0.03,0.01,0.02,38820
4096,64,1000,1,50,1,0.02,0.01,0.01,39108
4096,64,1000,1,60,1,0.03,0.01,0.01,39336
4096,64,1000,1,70,1,0.03,0.01,0.01,38856
4096,64,1000,1,80,1,0.03,0.01,0.01,38824
4096,64,1000,1,90,1,0.03,0.01,0.01,38896
4096,64,1000,1,100,1,0.03,0.01,0.02,38704
8192,2,10,1,0,1,0.02,0.01,0.01,38180
8192,2,10,1,10,1,0.02,0.01,0.01,38048
8192,2,10,1,20,1,0.02,0.01,0.01,38208
8192,2,10,1,30,1,0.02,0.01,0.01,38392
8192,2,10,1,40,1,0.02,0.01,0.01,38048
8192,2,10,1,50,1,0.02,0.01,0.01,37956
8192,2,10,1,60,1,0.02,0.01,0.01,37948
8192,2,10,1,70,1,0.02,0.01,0.01,37956
8192,2,10,1,80,1,0.02,0.01,0.01,38316
8192,2,10,1,90,1,0.02,0.01,0.01,38264
8192,2,10,1,100,1,0.02,0.01,0.01,38144
8192,2,20,1,0,1,0.02,0.01,0.01,38332
8192,2,20,1,10,1,0.02,0.01,0.01,38008
8192,2,20,1,20,1,0.02,0.01,0.01,38340
8192,2,20,1,30,1,0.02,0.01,0.01,38052
8192,2,20,1,40,1,0.02,0.01,0.01,38440
8192,2,20,1,50,1,0.02,0.01,0.01,38080
8192,2,20,1,60,1,0.02,0.01,0.01,38132
8192,2,20,1,70,1,0.02,0.01,0.01,38380
8192,2,20,1,80,1,0.02,0.01,0.01,37848
8192,2,20,1,90,1,0.02,0.01,0.01,38092
8192,2,20,1,100,1,0.02,0.01,0.01,38348
8192,2,30,1,0,1,0.02,0.01,0.01,37796
8192,2,30,1,10,1,0.02,0.01,0.01,37668
8192,2,30,1,20,1,0.02,0.01,0.01,38060
8192,2,30,1,30,1,0.02,0.01,0.01,38128
8192,2,30,1,40,1,0.02,0.01,0.01,37928
8192,2,30,1,50,1,0.02,0.01,0.01,38508
8192,2,30,1,60,1,0.02,0.01,0.01,38120
8192,2,30,1,70,1,0.02,0.01,0.01,38664
8192,2,30,1,80,1,0.02,0.00,0.02,38052
8192,2,30,1,90,1,0.02,0.01,0.01,38196
8192,2,30,1,100,1,0.01,0.01,0.01,38144
8192,2,40,1,0,1,0.02,0.01,0.01,38172
8192,2,40,1,10,1,0.02,0.01,0.01,38100
8192,2,40,1,20,1,0.02,0.01,0.01,38252
8192,2,40,1,30,1,0.02,0.01,0.01,38136
8192,2,40,1,40,1,0.02,0.01,0.01,38036
8192,2,40,1,50,1,0.02,0.01,0.01,38264
8192,2,40,1,60,1,0.02,0.01,0.01,38024
8192,2,40,1,70,1,0.02,0.01,0.01,38336
8192,2,40,1,80,1,0.02,0.01,0.01,38216
8192,2,40,1,90,1,0.02,0.01,0.01,38328
8192,2,40,1,100,1,0.02,0.01,0.01,38112
8192,2,50,1,0,1,0.02,0.01,0.01,37848
8192,2,50,1,10,1,0.02,0.01,0.01,38284
8192,2,50,1,20,1,0.02,0.01,0.01,38536
8192,2,50,1,30,1,0.02,0.01,0.01,37988
8192,2,50,1,40,1,0.02,0.01,0.01,38360
8192,2,50,1,50,1,0.02,0.01,0.01,37948
8192,2,50,1,60,1,0.02,0.00,0.02,38380
8192,2,50,1,70,1,0.02,0.01,0.01,37928
8192,2,50,1,80,1,0.02,0.01,0.01,37744
8192,2,50,1,90,1,0.02,0.01,0.01,38240
8192,2,50,1,100,1,0.02,0.01,0.01,38532
8192,2,60,1,0,1,0.02,0.01,0.01,38232
8192,2,60,1,10,1,0.02,0.01,0.01,37972
8192,2,60,1,20,1,0.02,0.01,0.01,38112
8192,2,60,1,30,1,0.02,0.01,0.01,37956
8192,2,60,1,40,1,0.02,0.01,0.01,38408
8192,2,60,1,50,1,0.02,0.01,0.01,38392
8192,2,60,1,60,1,0.02,0.01,0.01,38212
8192,2,60,1,70,1,0.02,0.01,0.01,38016
8192,2,60,1,80,1,0.02,0.01,0.01,38156
8192,2,60,1,90,1,0.02,0.01,0.01,38040
8192,2,60,1,100,1,0.02,0.01,0.01,38420
8192,2,100,1,0,1,0.02,0.01,0.01,38300
8192,2,100,1,10,1,0.03,0.01,0.01,38080
8192,2,100,1,20,1,0.02,0.01,0.01,38312
8192,2,100,1,30,1,0.02,0.01,0.01,38360
8192,2,100,1,40,1,0.02,0.01,0.01,38312
8192,2,100,1,50,1,0.02,0.01,0.01,38248
8192,2,100,1,60,1,0.02,0.01,0.01,38328
8192,2,100,1,70,1,0.03,0.01,0.01,38244
8192,2,100,1,80,1,0.02,0.01,0.01,38032
8192,2,100,1,90,1,0.02,0.01,0.01,38140
8192,2,100,1,100,1,0.03,0.01,0.01,38356
8192,2,1000,1,0,1,0.02,0.01,0.01,39224
8192,2,1000,1,10,1,0.03,0.01,0.02,39192
8192,2,1000,1,20,1,0.02,0.01,0.01,39736
8192,2,1000,1,30,1,0.02,0.01,0.01,39384
8192,2,1000,1,40,1,0.03,0.02,0.01,39420
8192,2,1000,1,50,1,0.02,0.01,0.02,39528
8192,2,1000,1,60,1,0.02,0.01,0.01,39648
8192,2,1000,1,70,1,0.02,0.01,0.02,39228
8192,2,1000,1,80,1,0.02,0.01,0.01,39596
8192,2,1000,1,90,1,0.02,0.02,0.01,39336
8192,2,1000,1,100,1,0.02,0.01,0.02,39664
8192,4,10,1,0,1,0.02,0.01,0.01,38212
8192,4,10,1,10,1,0.02,0.01,0.01,38084
8192,4,10,1,20,1,0.02,0.00,0.02,38300
8192,4,10,1,30,1,0.02,0.01,0.01,38248
8192,4,10,1,40,1,0.02,0.01,0.01,38336
8192,4,10,1,50,1,0.01,0.01,0.01,38428
8192,4,10,1,60,1,0.02,0.01,0.01,37832
8192,4,10,1,70,1,0.02,0.01,0.01,38180
8192,4,10,1,80,1,0.02,0.01,0.01,38124
8192,4,10,1,90,1,0.02,0.01,0.01,37972
8192,4,10,1,100,1,0.02,0.01,0.01,38248
8192,4,20,1,0,1,0.02,0.01,0.01,38332
8192,4,20,1,10,1,0.02,0.01,0.01,38040
8192,4,20,1,20,1,0.02,0.02,0.01,38124
8192,4,20,1,30,1,0.02,0.00,0.02,38236
8192,4,20,1,40,1,0.01,0.01,0.01,38388
8192,4,20,1,50,1,0.02,0.01,0.01,38308
8192,4,20,1,60,1,0.02,0.01,0.01,38160
8192,4,20,1,70,1,0.02,0.01,0.01,37988
8192,4,20,1,80,1,0.02,0.01,0.01,38364
8192,4,20,1,90,1,0.02,0.01,0.01,38116
8192,4,20,1,100,1,0.02,0.01,0.01,38124
8192,4,30,1,0,1,0.03,0.01,0.01,38208
8192,4,30,1,10,1,0.02,0.01,0.01,38196
8192,4,30,1,20,1,0.02,0.01,0.01,38380
8192,4,30,1,30,1,0.02,0.00,0.02,38368
8192,4,30,1,40,1,0.02,0.01,0.01,38392
8192,4,30,1,50,1,0.02,0.01,0.01,38136
8192,4,30,1,60,1,0.02,0.01,0.01,37852
8192,4,30,1,70,1,0.02,0.01,0.01,38136
8192,4,30,1,80,1,0.02,0.01,0.01,38116
8192,4,30,1,90,1,0.02,0.01,0.01,38088
8192,4,30,1,100,1,0.02,0.01,0.01,38404
8192,4,40,1,0,1,0.02,0.01,0.01,38212
8192,4,40,1,10,1,0.02,0.01,0.01,38564
8192,4,40,1,20,1,0.02,0.01,0.01,38224
8192,4,40,1,30,1,0.02,0.01,0.01,38144
8192,4,40,1,40,1,0.02,0.01,0.01,38232
8192,4,40,1,50,1,0.02,0.01,0.01,38052
8192,4,40,1,60,1,0.01,0.01,0.01,38436
8192,4,40,1,70,1,0.02,0.01,0.01,37964
8192,4,40,1,80,1,0.02,0.01,0.01,38232
8192,4,40,1,90,1,0.02,0.01,0.01,38288
8192,4,40,1,100,1,0.02,0.01,0.01,38548
8192,4,50,1,0,1,0.02,0.00,0.02,38156
8192,4,50,1,10,1,0.02,0.01,0.01,38268
8192,4,50,1,20,1,0.02,0.00,0.02,37988
8192,4,50,1,30,1,0.02,0.01,0.01,38260
8192,4,50,1,40,1,0.02,0.01,0.01,38268
8192,4,50,1,50,1,0.02,0.01,0.01,37776
8192,4,50,1,60,1,0.02,0.01,0.01,38376
8192,4,50,1,70,1,0.02,0.01,0.01,38176
8192,4,50,1,80,1,0.02,0.01,0.01,38276
8192,4,50,1,90,1,0.02,0.01,0.01,38112
8192,4,50,1,100,1,0.02,0.01,0.01,38088
8192,4,60,1,0,1,0.02,0.01,0.01,38032
8192,4,60,1,10,1,0.02,0.01,0.01,38200
8192,4,60,1,20,1,0.02,0.01,0.02,37872
8192,4,60,1,30,1,0.02,0.01,0.01,37880
8192,4,60,1,40,1,0.02,0.01,0.01,37936
8192,4,60,1,50,1,0.02,0.01,0.01,38248
8192,4,60,1,60,1,0.02,0.01,0.01,38572
8192,4,60,1,70,1,0.02,0.01,0.01,38296
8192,4,60,1,80,1,0.02,0.01,0.01,38132
8192,4,60,1,90,1,0.02,0.01,0.01,38144
8192,4,60,1,100,1,0.02,0.01,0.01,38116
8192,4,100,1,0,1,0.03,0.01,0.01,38328
8192,4,100,1,10,1,0.02,0.01,0.01,38204
8192,4,100,1,20,1,0.03,0.01,0.01,38224
8192,4,100,1,30,1,0.03,0.01,0.01,38276
8192,4,100,1,40,1,0.03,0.01,0.01,38168
8192,4,100,1,50,1,0.03,0.01,0.01,38268
8192,4,100,1,60,1,0.03,0.01,0.01,38504
8192,4,100,1,70,1,0.03,0.01,0.01,38064
8192,4,100,1,80,1,0.02,0.01,0.01,38660
8192,4,100,1,90,1,0.03,0.00,0.02,38104
8192,4,100,1,100,1,0.02,0.01,0.01,38216
8192,4,1000,1,0,1,0.02,0.02,0.01,39372
8192,4,1000,1,10,1,0.03,0.02,0.01,39852
8192,4,1000,1,20,1,0.02,0.02,0.01,39024
8192,4,1000,1,30,1,0.02,0.02,0.01,39276
8192,4,1000,1,40,1,0.02,0.02,0.01,39804
8192,4,1000,1,50,1,0.03,0.01,0.01,39532
8192,4,1000,1,60,1,0.02,0.02,0.01,39448
8192,4,1000,1,70,1,0.02,0.01,0.01,39396
8192,4,1000,1,80,1,0.02,0.01,0.01,39356
8192,4,1000,1,90,1,0.02,0.01,0.01,39568
8192,4,1000,1,100,1,0.03,0.01,0.01,39532
8192,8,10,1,0,1,0.02,0.01,0.01,38124
8192,8,10,1,10,1,0.02,0.01,0.01,38020
8192,8,10,1,20,1,0.02,0.01,0.01,38128
8192,8,10,1,30,1,0.02,0.01,0.01,38536
8192,8,10,1,40,1,0.02,0.01,0.01,38220
8192,8,10,1,50,1,0.02,0.01,0.01,38252
8192,8,10,1,60,1,0.02,0.01,0.01,38456
8192,8,10,1,70,1,0.02,0.01,0.01,38024
8192,8,10,1,80,1,0.02,0.01,0.01,38024
8192,8,10,1,90,1,0.02,0.00,0.02,38668
8192,8,10,1,100,1,0.02,0.01,0.01,38536
8192,8,20,1,0,1,0.02,0.01,0.01,37916
8192,8,20,1,10,1,0.02,0.01,0.01,38088
8192,8,20,1,20,1,0.02,0.01,0.01,37920
8192,8,20,1,30,1,0.02,0.01,0.01,37896
8192,8,20,1,40,1,0.02,0.01,0.02,38296
8192,8,20,1,50,1,0.02,0.01,0.01,38292
8192,8,20,1,60,1,0.02,0.01,0.01,38212
8192,8,20,1,70,1,0.02,0.01,0.01,38320
8192,8,20,1,80,1,0.02,0.00,0.02,38000
8192,8,20,1,90,1,0.02,0.01,0.01,38268
8192,8,20,1,100,1,0.02,0.01,0.01,37992
8192,8,30,1,0,1,0.02,0.01,0.01,38216
8192,8,30,1,10,1,0.02,0.00,0.02,37820
8192,8,30,1,20,1,0.02,0.01,0.01,37804
8192,8,30,1,30,1,0.02,0.01,0.01,38400
8192,8,30,1,40,1,0.02,0.01,0.01,38384
8192,8,30,1,50,1,0.02,0.01,0.01,38112
8192,8,30,1,60,1,0.02,0.01,0.01,38532
8192,8,30,1,70,1,0.02,0.01,0.01,37872
8192,8,30,1,80,1,0.02,0.01,0.01,38376
8192,8,30,1,90,1,0.02,0.01,0.01,38424
8192,8,30,1,100,1,0.02,0.00,0.02,37788
8192,8,40,1,0,1,0.02,0.01,0.01,38392
8192,8,40,1,10,1,0.02,0.01,0.01,38072
8192,8,40,1,20,1,0.02,0.01,0.01,38112
8192,8,40,1,30,1,0.02,0.00,0.02,38092
8192,8,40,1,40,1,0.02,0.01,0.01,38384
8192,8,40,1,50,1,0.02,0.01,0.01,38416
8192,8,40,1,60,1,0.02,0.01,0.01,38148
8192,8,40,1,70,1,0.02,0.01,0.01,38548
8192,8,40,1,80,1,0.02,0.01,0.01,38512
8192,8,40,1,90,1,0.02,0.01,0.02,38136
8192,8,40,1,100,1,0.02,0.01,0.01,38424
8192,8,50,1,0,1,0.02,0.01,0.01,38160
8192,8,50,1,10,1,0.02,0.01,0.01,38116
8192,8,50,1,20,1,0.02,0.01,0.01,37904
8192,8,50,1,30,1,0.02,0.01,0.01,38124
8192,8,50,1,40,1,0.02,0.00,0.02,38464
8192,8,50,1,50,1,0.02,0.01,0.01,38252
8192,8,50,1,60,1,0.02,0.01,0.01,38388
8192,8,50,1,70,1,0.02,0.01,0.01,38452
8192,8,50,1,80,1,0.02,0.01,0.01,38208
8192,8,50,1,90,1,0.02,0.01,0.01,38228
8192,8,50,1,100,1,0.02,0.01,0.01,38140
8192,8,60,1,0,1,0.02,0.01,0.01,38188
8192,8,60,1,10,1,0.02,0.01,0.01,38196
8192,8,60,1,20,1,0.02,0.01,0.01,38484
8192,8,60,1,30,1,0.02,0.01,0.01,38156
8192,8,60,1,40,1,0.02,0.01,0.01,37932
8192,8,60,1,50,1,0.03,0.01,0.02,38292
8192,8,60,1,60,1,0.02,0.01,0.01,38196
8192,8,60,1,70,1,0.02,0.00,0.02,38304
8192,8,60,1,80,1,0.02,0.01,0.01,37964
8192,8,60,1,90,1,0.02,0.01,0.01,38296
8192,8,60,1,100,1,0.02,0.01,0.01,38304
8192,8,100,1,0,1,0.02,0.01,0.01,38188
8192,8,100,1,10,1,0.03,0.01,0.02,38100
8192,8,100,1,20,1,0.02,0.01,0.01,38392
8192,8,100,1,30,1,0.02,0.01,0.01,38244
8192,8,100,1,40,1,0.03,0.01,0.02,38156
8192,8,100,1,50,1,0.03,0.01,0.02,38632
8192,8,100,1,60,1,0.02,0.01,0.01,38184
8192,8,100,1,70,1,0.02,0.01,0.01,38388
8192,8,100,1,80,1,0.03,0.01,0.01,38056
8192,8,100,1,90,1,0.02,0.01,0.01,38268
8192,8,100,1,100,1,0.03,0.01,0.01,38196
8192,8,1000,1,0,1,0.02,0.01,0.02,39412
8192,8,1000,1,10,1,0.03,0.01,0.02,39536
8192,8,1000,1,20,1,0.03,0.01,0.01,38860
8192,8,1000,1,30,1,0.02,0.02,0.01,39120
8192,8,1000,1,40,1,0.02,0.02,0.01,39528
8192,8,1000,1,50,1,0.03,0.01,0.02,39100
8192,8,1000,1,60,1,0.03,0.01,0.01,39468
8192,8,1000,1,70,1,0.03,0.01,0.01,39532
8192,8,1000,1,80,1,0.02,0.01,0.01,39868
8192,8,1000,1,90,1,0.03,0.01,0.02,39240
8192,8,1000,1,100,1,0.03,0.01,0.01,39496
8192,16,10,1,0,1,0.02,0.00,0.01,38296
8192,16,10,1,10,1,0.02,0.01,0.01,38536
8192,16,10,1,20,1,0.02,0.01,0.01,38316
8192,16,10,1,30,1,0.02,0.01,0.01,38016
8192,16,10,1,40,1,0.02,0.01,0.01,37780
8192,16,10,1,50,1,0.02,0.01,0.01,38000
8192,16,10,1,60,1,0.02,0.01,0.01,38520
8192,16,10,1,70,1,0.02,0.01,0.01,38004
8192,16,10,1,80,1,0.02,0.00,0.02,38540
8192,16,10,1,90,1,0.02,0.01,0.01,38504
8192,16,10,1,100,1,0.02,0.01,0.01,37756
8192,16,20,1,0,1,0.02,0.01,0.01,38236
8192,16,20,1,10,1,0.02,0.01,0.01,37984
8192,16,20,1,20,1,0.02,0.01,0.01,38268
8192,16,20,1,30,1,0.02,0.01,0.01,38084
8192,16,20,1,40,1,0.02,0.01,0.01,38088
8192,16,20,1,50,1,0.02,0.01,0.01,38056
8192,16,20,1,60,1,0.02,0.00,0.02,38204
8192,16,20,1,70,1,0.02,0.01,0.01,38260
8192,16,20,1,80,1,0.02,0.01,0.01,38332
8192,16,20,1,90,1,0.02,0.01,0.01,38252
8192,16,20,1,100,1,0.02,0.01,0.01,38452
8192,16,30,1,0,1,0.02,0.01,0.01,37940
8192,16,30,1,10,1,0.02,0.01,0.01,38284
8192,16,30,1,20,1,0.02,0.02,0.01,37956
8192,16,30,1,30,1,0.02,0.01,0.01,38320
8192,16,30,1,40,1,0.02,0.01,0.01,38120
8192,16,30,1,50,1,0.02,0.01,0.01,37848
8192,16,30,1,60,1,0.02,0.00,0.02,38200
8192,16,30,1,70,1,0.02,0.01,0.01,38264
8192,16,30,1,80,1,0.02,0.01,0.01,38096
8192,16,30,1,90,1,0.02,0.01,0.01,37976
8192,16,30,1,100,1,0.02,0.01,0.01,38348
8192,16,40,1,0,1,0.02,0.01,0.01,38652
8192,16,40,1,10,1,0.02,0.01,0.01,38308
8192,16,40,1,20,1,0.02,0.01,0.01,38380
8192,16,40,1,30,1,0.02,0.01,0.01,38368
8192,16,40,1,40,1,0.02,0.01,0.01,38372
8192,16,40,1,50,1,0.02,0.01,0.01,38020
8192,16,40,1,60,1,0.02,0.01,0.01,37932
8192,16,40,1,70,1,0.02,0.01,0.01,37760
8192,16,40,1,80,1,0.02,0.01,0.01,38244
8192,16,40,1,90,1,0.02,0.01,0.01,38264
8192,16,40,1,100,1,0.02,0.00,0.02,38060
8192,16,50,1,0,1,0.02,0.00,0.02,38260
8192,16,50,1,10,1,0.02,0.01,0.01,38304
8192,16,50,1,20,1,0.02,0.01,0.01,38532
8192,16,50,1,30,1,0.02,0.01,0.01,38464
8192,16,50,1,40,1,0.02,0.01,0.01,38192
8192,16,50,1,50,1,0.02,0.01,0.01,38260
8192,16,50,1,60,1,0.02,0.01,0.01,38276
8192,16,50,1,70,1,0.02,0.01,0.01,38132
8192,16,50,1,80,1,0.02,0.01,0.01,38320
8192,16,50,1,90,1,0.02,0.01,0.01,37996
8192,16,50,1,100,1,0.02,0.01,0.01,38228
8192,16,60,1,0,1,0.02,0.01,0.01,38016
8192,16,60,1,10,1,0.02,0.01,0.01,38376
8192,16,60,1,20,1,0.02,0.01,0.01,38204
8192,16,60,1,30,1,0.02,0.01,0.01,38048
8192,16,60,1,40,1,0.02,0.01,0.01,38088
8192,16,60,1,50,1,0.02,0.00,0.02,38076
8192,16,60,1,60,1,0.02,0.01,0.01,38232
8192,16,60,1,70,1,0.02,0.01,0.01,38160
8192,16,60,1,80,1,0.02,0.01,0.01,37916
8192,16,60,1,90,1,0.03,0.01,0.01,38124
8192,16,60,1,100,1,0.02,0.01,0.01,38200
8192,16,100,1,0,1,0.03,0.01,0.01,38276
8192,16,100,1,10,1,0.03,0.01,0.01,38244
8192,16,100,1,20,1,0.02,0.01,0.01,38120
8192,16,100,1,30,1,0.02,0.01,0.01,38376
8192,16,100,1,40,1,0.02,0.01,0.01,38284
8192,16,100,1,50,1,0.02,0.01,0.01,37976
8192,16,100,1,60,1,0.03,0.01,0.01,38172
8192,16,100,1,70,1,0.03,0.01,0.01,38216
8192,16,100,1,80,1,0.02,0.01,0.01,38200
8192,16,100,1,90,1,0.03,0.01,0.01,38296
8192,16,100,1,100,1,0.03,0.01,0.01,38472
8192,16,1000,1,0,1,0.02,0.01,0.01,38744
8192,16,1000,1,10,1,0.03,0.01,0.02,38880
8192,16,1000,1,20,1,0.03,0.01,0.01,38900
8192,16,1000,1,30,1,0.02,0.01,0.02,38792
8192,16,1000,1,40,1,0.03,0.01,0.01,38436
8192,16,1000,1,50,1,0.02,0.01,0.01,38744
8192,16,1000,1,60,1,0.03,0.01,0.02,38472
8192,16,1000,1,70,1,0.02,0.01,0.01,38796
8192,16,1000,1,80,1,0.02,0.01,0.01,38596
8192,16,1000,1,90,1,0.03,0.01,0.01,38772
8192,16,1000,1,100,1,0.02,0.01,0.01,38664
8192,32,10,1,0,1,0.02,0.01,0.01,38140
8192,32,10,1,10,1,0.02,0.01,0.01,38160
8192,32,10,1,20,1,0.02,0.01,0.01,38248
8192,32,10,1,30,1,0.02,0.01,0.01,38252
8192,32,10,1,40,1,0.02,0.00,0.02,38184
8192,32,10,1,50,1,0.02,0.01,0.01,37944
8192,32,10,1,60,1,0.02,0.01,0.01,38232
8192,32,10,1,70,1,0.02,0.01,0.01,37984
8192,32,10,1,80,1,0.02,0.01,0.01,38272
8192,32,10,1,90,1,0.02,0.01,0.01,38304
8192,32,10,1,100,1,0.02,0.01,0.01,38044
8192,32,20,1,0,1,0.02,0.01,0.01,38180
8192,32,20,1,10,1,0.02,0.01,0.01,38124
8192,32,20,1,20,1,0.02,0.01,0.01,38052
8192,32,20,1,30,1,0.02,0.01,0.01,38440
8192,32,20,1,40,1,0.02,0.01,0.01,38180
8192,32,20,1,50,1,0.02,0.01,0.01,38128
8192,32,20,1,60,1,0.02,0.01,0.01,38292
8192,32,20,1,70,1,0.02,0.01,0.01,37928
8192,32,20,1,80,1,0.02,0.01,0.01,38348
8192,32,20,1,90,1,0.02,0.01,0.01,38236
8192,32,20,1,100,1,0.02,0.01,0.01,38404
8192,32,30,1,0,1,0.02,0.00,0.01,38412
8192,32,30,1,10,1,0.02,0.01,0.01,38064
8192,32,30,1,20,1,0.02,0.01,0.01,38500
8192,32,30,1,30,1,0.02,0.01,0.01,37948
8192,32,30,1,40,1,0.02,0.01,0.01,38064
8192,32,30,1,50,1,0.02,0.01,0.01,38364
