tamanhoMem,minBloco,requisicoes,threads,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
8192,16,20,32,100,1980682,,,,
2048,16,20,32,70,1980873,,,,
4096,8,40,32,90,1980983,,,,
1024,8,40,32,50,1981054,,,,
2048,16,20,32,30,1981274,,,,
4096,32,50,32,80,1981374,,,,
2048,4,50,32,60,1981384,,,,
2048,64,10,32,20,1981434,,,,
2048,4,40,32,20,1981484,,,,
4096,8,10,32,70,1981624,,,,
1024,16,30,32,70,1981795,,,,
1024,32,30,32,80,1981824,,,,
8192,32,20,32,90,1981835,,,,
8192,64,100,32,90,1981865,,,,
1024,64,1000,32,60,1982155,,,,
8192,8,100,32,30,1982395,,,,
8192,2,20,32,0,1982496,,,,
1024,64,1000,32,70,1982556,,,,
4096,32,50,32,0,1982556,,,,
8192,32,40,32,40,1982556,,,,
8192,4,1000,32,80,1982586,,,,
8192,2,40,32,80,1982816,,,,
4096,32,40,32,50,1982957,,,,
4096,8,40,32,30,1983297,,,,
8192,32,60,32,30,1983467,,,,
4096,16,60,32,30,1983518,,,,
4096,8,40,32,80,1983709,,,,
8192,8,50,32,0,1983869,,,,
1024,16,60,32,60,1983898,,,,
4096,4,100,32,70,1983959,,,,
2048,64,50,32,10,1984229,,,,
1024,2,20,32,10,1984269,,,,
2048,2,1000,32,100,1984299,,,,
1024,2,100,32,70,1984319,,,,
8192,2,20,32,70,1984419,,,,
2048,2,20,32,40,1984430,,,,
8192,64,40,32,30,1984479,,,,
8192,64,20,32,0,1984710,,,,
4096,32,60,32,100,1984730,,,,
8192,64,10,32,40,1984770,,,,
8192,32,60,32,90,1984780,,,,
8192,4,30,32,100,1985121,,,,
4096,4,30,32,50,1985381,,,,
8192,2,50,32,0,1985431,,,,
4096,16,50,32,40,1985432,,,,
2048,4,20,32,0,1985522,,,,
4096,16,20,32,60,1985732,,,,
2048,2,40,32,70,1985762,,,,
4096,4,40,32,60,1986012,,,,
4096,4,20,32,80,1986102,,,,
8192,4,10,32,90,1986143,,,,
2048,8,10,32,40,1986172,,,,
2048,4,50,32,40,1986173,,,,
2048,8,30,32,60,1986183,,,,
1024,16,40,32,10,1986303,,,,
2048,16,100,32,0,1986453,,,,
8192,2,1000,32,60,1986523,,,,
1024,64,40,32,10,1986554,,,,
8192,2,100,32,20,1986613,,,,
4096,16,50,32,50,1986643,,,,
1024,2,100,32,0,1986903,,,,
8192,16,100,32,70,1987225,,,,
1024,64,20,32,70,1987234,,,,
8192,8,20,32,10,1987435,,,,
4096,2,50,32,30,1987485,,,,
8192,4,50,32,80,1987685,,,,
4096,8,50,32,70,1987886,,,,
4096,2,100,32,60,1987906,,,,
1024,4,10,32,60,1987956,,,,
2048,16,30,32,60,1988056,,,,
4096,4,50,32,0,1988086,,,,
1024,2,100,32,30,1988237,,,,
4096,4,40,32,90,1988397,,,,
1024,2,100,32,80,1988927,,,,
8192,8,100,32,90,1989037,,,,
4096,32,50,32,60,1989058,,,,
4096,2,100,32,70,1989228,,,,
1024,8,100,32,20,1989238,,,,
8192,32,100,32,20,1989268,,,,
2048,64,10,32,40,1989559,,,,
4096,16,1000,32,20,1989689,,,,
4096,32,10,32,100,1989719,,,,
4096,16,40,32,60,1989729,,,,
8192,4,20,32,50,1989980,,,,
8192,32,60,32,40,1990000,,,,
2048,64,10,32,100,1990040,,,,
4096,32,1000,32,50,1990270,,,,
2048,2,10,32,0,1990350,,,,
2048,64,10,32,10,1990350,,,,
4096,8,10,32,0,1990490,,,,
8192,8,20,32,60,1990631,,,,
2048,4,30,32,0,1990711,,,,
8192,64,30,32,80,1990992,,,,
1024,2,50,32,10,1991041,,,,
2048,64,60,32,70,1991152,,,,
8192,8,100,32,80,1991382,,,,
1024,8,50,32,80,1991572,,,,
4096,8,60,32,10,1991622,,,,
4096,64,30,32,70,1991683,,,,
1024,2,10,32,70,1991703,,,,
2048,2,60,32,60,1992094,,,,
2048,2,20,32,60,1992554,,,,
8192,16,10,32,60,1992685,,,,
1024,32,40,32,40,1992705,,,,
8192,64,40,32,0,1992785,,,,
8192,4,100,32,60,1992795,,,,
8192,16,10,32,20,1993075,,,,
2048,2,60,32,70,1993266,,,,
4096,16,10,32,60,1993446,,,,
1024,32,10,32,100,1993616,,,,
4096,8,50,32,90,1993647,,,,
4096,16,40,32,0,1993686,,,,
2048,8,60,32,40,1993857,,,,
4096,8,50,32,0,1993988,,,,
1024,2,40,32,60,1994257,,,,
8192,4,40,32,30,1994267,,,,
1024,8,30,32,30,1994318,,,,
1024,32,60,32,80,1994397,,,,
4096,16,100,32,10,1994699,,,,
2048,2,50,32,10,1994779,,,,
4096,32,100,32,20,1994829,,,,
1024,2,20,32,50,1994889,,,,
1024,4,30,32,80,1995009,,,,
1024,4,20,32,40,1995049,,,,
4096,4,30,32,70,1995209,,,,
2048,2,10,32,100,1995520,,,,
2048,2,20,32,90,1995720,,,,
2048,4,10,32,20,1995770,,,,
8192,16,60,32,40,1995790,,,,
2048,8,40,32,70,1995800,,,,
4096,64,20,32,80,1995901,,,,
2048,64,1000,32,90,1995941,,,,
2048,64,10,32,30,1995971,,,,
4096,4,60,32,50,1996272,,,,
1024,2,30,32,90,1996311,,,,
4096,16,10,32,40,1996452,,,,
1024,64,10,32,20,1996622,,,,
8192,32,10,32,100,1996662,,,,
8192,2,100,32,70,1996712,,,,
8192,32,30,32,20,1996842,,,,
4096,8,10,32,80,1997043,,,,
1024,32,30,32,10,1997393,,,,
8192,8,1000,32,40,1997504,,,,
2048,4,60,32,0,1997513,,,,
8192,64,10,32,20,1997634,,,,
1024,2,1000,32,100,1997754,,,,
1024,8,10,32,70,1997764,,,,
1024,8,10,32,80,1997864,,,,
1024,4,40,32,40,1997934,,,,
4096,2,40,32,70,1997964,,,,
4096,8,40,32,10,1998104,,,,
4096,4,10,32,10,1998124,,,,
1024,8,100,32,10,1998135,,,,
1024,64,10,32,80,1998225,,,,
2048,8,30,32,100,1998275,,,,
2048,2,60,32,90,1998334,,,,
8192,8,1000,32,90,1998335,,,,
2048,2,10,32,70,1998375,,,,
8192,16,10,32,40,1998465,,,,
8192,32,10,32,80,1998616,,,,
2048,16,50,32,80,1998656,,,,
1024,2,60,32,100,1998907,,,,
1024,4,30,32,20,1998936,,,,
8192,8,40,32,0,1998956,,,,
8192,16,60,32,90,1999006,,,,
1024,64,100,32,100,1999027,,,,
2048,32,30,32,10,1999206,,,,
2048,64,20,32,70,1999217,,,,
1024,64,60,32,50,1999557,,,,
4096,2,10,32,60,1999768,,,,
1024,16,60,32,70,1999777,,,,
1024,64,50,32,40,2000038,,,,
4096,16,40,32,20,2000268,,,,
2048,16,60,32,60,2000318,,,,
1024,64,10,32,0,2000449,,,,
1024,2,30,32,40,2000720,,,,
4096,2,20,32,90,2000970,,,,
1024,8,40,32,70,2001000,,,,
8192,4,1000,32,100,2001000,,,,
8192,4,100,32,50,2001020,,,,
1024,64,20,32,90,2001030,,,,
2048,8,20,32,20,2001120,,,,
8192,8,60,32,0,2001180,,,,
8192,4,40,32,50,2001230,,,,
2048,32,10,32,50,2001261,,,,
8192,2,20,32,100,2001841,,,,
1024,16,50,32,70,2001922,,,,
2048,8,50,32,40,2002082,,,,
4096,2,50,32,10,2002233,,,,
2048,4,10,32,30,2002262,,,,
1024,64,40,32,50,2002282,,,,
2048,8,30,32,80,2002322,,,,
4096,32,100,32,90,2002463,,,,
1024,4,30,32,60,2002502,,,,
1024,32,100,32,30,2002582,,,,
8192,64,20,32,60,2002673,,,,
8192,32,30,32,30,2003204,,,,
8192,64,10,32,0,2003284,,,,
4096,4,60,32,30,2003665,,,,
2048,64,20,32,80,2003695,,,,
1024,2,60,32,0,2003705,,,,
1024,32,60,32,30,2003905,,,,
2048,8,100,32,60,2003986,,,,
2048,8,40,32,0,2004196,,,,
8192,16,20,32,40,2004506,,,,
2048,32,30,32,100,2004606,,,,
2048,8,50,32,90,2004757,,,,
1024,4,100,32,100,2004987,,,,
2048,16,100,32,20,2005117,,,,
1024,64,40,32,0,2005187,,,,
2048,16,30,32,0,2005188,,,,
4096,4,1000,32,70,2005248,,,,
1024,8,40,32,0,2005589,,,,
2048,64,40,32,0,2005649,,,,
8192,32,30,32,80,2005829,,,,
2048,16,20,32,80,2005889,,,,
4096,4,100,32,10,2005899,,,,
2048,8,1000,32,0,2005979,,,,
8192,32,100,32,40,2006440,,,,
1024,4,60,32,60,2006520,,,,
2048,2,50,32,50,2006521,,,,
8192,2,100,32,10,2006540,,,,
2048,2,1000,32,40,2006550,,,,
8192,16,50,32,10,2006630,,,,
1024,8,10,32,100,2006670,,,,
1024,64,10,32,40,2006780,,,,
4096,8,50,32,60,2006941,,,,
8192,2,50,32,90,2006961,,,,
1024,16,10,32,10,2007111,,,,
1024,16,60,32,0,2007112,,,,
2048,4,30,32,90,2007142,,,,
1024,32,30,32,70,2007202,,,,
2048,2,30,32,70,2007412,,,,
1024,64,100,32,60,2007522,,,,
4096,8,20,32,70,2007622,,,,
4096,16,100,32,0,2007662,,,,
8192,16,100,32,20,2007742,,,,
2048,32,20,32,10,2007863,,,,
8192,64,40,32,100,2007983,,,,
4096,32,40,32,80,2008033,,,,
4096,16,10,32,90,2008053,,,,
2048,2,60,32,20,2008083,,,,
8192,16,60,32,20,2008203,,,,
2048,32,30,32,40,2008304,,,,
8192,8,40,32,80,2008524,,,,
1024,2,30,32,10,2008825,,,,
2048,4,40,32,40,2009136,,,,
1024,2,50,32,0,2009175,,,,
8192,8,1000,32,0,2009175,,,,
2048,4,20,32,20,2009245,,,,
4096,16,40,32,10,2009246,,,,
2048,16,100,32,80,2009406,,,,
8192,64,40,32,10,2009526,,,,
4096,4,40,32,30,2009545,,,,
2048,64,50,32,40,2009696,,,,
1024,8,60,32,30,2009706,,,,
4096,8,40,32,70,2009726,,,,
8192,32,60,32,70,2009846,,,,
4096,64,20,32,10,2009887,,,,
2048,4,40,32,0,2009987,,,,
2048,8,40,32,10,2010006,,,,
8192,32,30,32,90,2010006,,,,
2048,2,40,32,10,2010207,,,,
2048,2,100,32,50,2010257,,,,
4096,4,20,32,30,2010317,,,,
1024,32,100,32,100,2010327,,,,
1024,32,10,32,80,2010458,,,,
8192,8,1000,32,50,2010487,,,,
4096,4,100,32,80,2010577,,,,
2048,16,40,32,40,2010608,,,,
4096,64,60,32,40,2010617,,,,
2048,64,50,32,80,2010628,,,,
4096,2,20,32,40,2010788,,,,
2048,16,60,32,20,2010829,,,,
4096,16,20,32,90,2010858,,,,
2048,2,30,32,80,2010988,,,,
8192,4,60,32,60,2010999,,,,
1024,2,10,32,50,2011069,,,,
1024,4,30,32,40,2011129,,,,
2048,4,20,32,80,2011239,,,,
2048,4,50,32,20,2011329,,,,
8192,8,40,32,90,2011520,,,,
2048,16,20,32,50,2011620,,,,
4096,8,10,32,20,2011820,,,,
4096,32,50,32,20,2011880,,,,
1024,64,1000,32,40,2012160,,,,
1024,32,50,32,20,2012240,,,,
2048,64,40,32,10,2012341,,,,
4096,4,60,32,100,2012592,,,,
8192,4,1000,32,60,2012732,,,,
2048,8,50,32,30,2012912,,,,
1024,4,1000,32,50,2012972,,,,
2048,64,50,32,90,2012982,,,,
2048,16,30,32,40,2013052,,,,
2048,16,60,32,50,2013062,,,,
8192,32,60,32,50,2013062,,,,
4096,8,30,32,20,2013313,,,,
8192,32,20,32,40,2013403,,,,
8192,32,30,32,0,2013433,,,,
4096,64,40,32,30,2013824,,,,
8192,32,40,32,20,2013904,,,,
4096,4,50,32,60,2013954,,,,
8192,16,30,32,0,2014135,,,,
2048,64,100,32,90,2014225,,,,
2048,64,10,32,70,2014235,,,,
2048,8,100,32,50,2014375,,,,
4096,4,30,32,0,2014485,,,,
8192,64,50,32,80,2014555,,,,
2048,4,40,32,30,2014565,,,,
2048,8,50,32,50,2014655,,,,
1024,16,30,32,100,2014675,,,,
4096,32,60,32,10,2014866,,,,
1024,2,20,32,60,2015035,,,,
4096,2,60,32,50,2015136,,,,
2048,64,10,32,90,2015176,,,,
2048,4,40,32,80,2015216,,,,
8192,8,10,32,100,2015217,,,,
1024,16,100,32,50,2015226,,,,
4096,32,1000,32,40,2015297,,,,
4096,2,60,32,0,2015567,,,,
1024,8,30,32,10,2015637,,,,
4096,4,50,32,90,2015667,,,,
1024,8,50,32,10,2015738,,,,
1024,16,10,32,20,2015827,,,,
1024,8,10,32,10,2016008,,,,
8192,16,40,32,90,2016048,,,,
2048,16,50,32,100,2016088,,,,
2048,2,30,32,100,2016128,,,,
4096,16,60,32,100,2016228,,,,
1024,32,100,32,10,2016339,,,,
4096,32,20,32,0,2016348,,,,
1024,8,100,32,0,2016519,,,,
1024,8,50,32,70,2016589,,,,
1024,8,40,32,100,2016739,,,,
1024,2,10,32,80,2016759,,,,
8192,16,50,32,20,2016879,,,,
1024,32,100,32,80,2017030,,,,
1024,8,30,32,40,2017119,,,,
4096,8,50,32,10,2017160,,,,
8192,64,40,32,90,2017320,,,,
4096,64,10,32,80,2017340,,,,
1024,8,100,32,40,2017380,,,,
4096,64,40,32,100,2017451,,,,
8192,16,1000,32,30,2017510,,,,
2048,2,60,32,100,2017570,,,,
1024,8,30,32,70,2017681,,,,
8192,2,30,32,80,2017731,,,,
4096,2,50,32,50,2017881,,,,
1024,16,40,32,70,2018181,,,,
1024,32,50,32,80,2018332,,,,
1024,32,10,32,90,2018502,,,,
8192,2,20,32,60,2018543,,,,
4096,16,100,32,80,2018603,,,,
8192,32,60,32,60,2018652,,,,
4096,4,10,32,90,2018653,,,,
1024,64,60,32,0,2018662,,,,
4096,4,40,32,40,2018963,,,,
2048,2,50,32,90,2019284,,,,
2048,32,10,32,0,2019294,,,,
2048,2,10,32,40,2019364,,,,
1024,4,20,32,90,2019424,,,,
8192,32,30,32,60,2019574,,,,
1024,32,30,32,100,2019684,,,,
2048,2,30,32,90,2019905,,,,
1024,32,20,32,100,2019925,,,,
1024,8,50,32,50,2020005,,,,
4096,4,40,32,0,2020697,,,,
1024,32,10,32,70,2020717,,,,
4096,4,50,32,100,2021257,,,,
1024,32,60,32,60,2021358,,,,
8192,2,60,32,40,2021398,,,,
1024,4,20,32,10,2021548,,,,
1024,2,1000,32,70,2021568,,,,
8192,64,60,32,10,2021588,,,,
2048,64,40,32,80,2021748,,,,
1024,16,50,32,100,2021839,,,,
1024,8,50,32,20,2022009,,,,
4096,8,60,32,80,2022049,,,,
2048,2,50,32,0,2022199,,,,
4096,64,10,32,90,2022199,,,,
4096,4,50,32,80,2022260,,,,
8192,16,10,32,10,2022299,,,,
1024,64,30,32,60,2022329,,,,
1024,16,60,32,10,2022369,,,,
8192,64,50,32,20,2022731,,,,
1024,32,10,32,0,2022740,,,,
1024,16,60,32,50,2022811,,,,
4096,32,20,32,70,2023051,,,,
1024,8,20,32,70,2023121,,,,
8192,32,10,32,70,2023241,,,,
1024,64,10,32,30,2023441,,,,
4096,8,40,32,20,2023481,,,,
4096,16,100,32,50,2023702,,,,
8192,16,30,32,60,2023762,,,,
2048,64,60,32,30,2023772,,,,
2048,32,100,32,30,2023822,,,,
4096,8,60,32,100,2023842,,,,
4096,64,60,32,90,2024103,,,,
4096,8,1000,32,100,2024123,,,,
8192,16,30,32,50,2024283,,,,
2048,4,100,32,30,2024423,,,,
8192,16,60,32,80,2024423,,,,
1024,16,40,32,50,2024494,,,,
4096,32,60,32,60,2024644,,,,
1024,16,10,32,0,2024704,,,,
1024,2,50,32,70,2024834,,,,
1024,2,30,32,30,2024864,,,,
8192,32,60,32,0,2024974,,,,
4096,32,20,32,20,2025084,,,,
1024,32,10,32,60,2025195,,,,
1024,16,10,32,40,2025205,,,,
2048,8,1000,32,70,2025826,,,,
2048,64,60,32,20,2025917,,,,
2048,8,1000,32,50,2025986,,,,
4096,16,1000,32,10,2026638,,,,
2048,64,20,32,50,2026857,,,,
4096,2,1000,32,70,2027018,,,,
8192,64,60,32,40,2027088,,,,
1024,8,50,32,30,2027098,,,,
8192,4,40,32,40,2027338,,,,
8192,64,30,32,50,2027338,,,,
2048,32,40,32,70,2027499,,,,
8192,2,50,32,30,2027509,,,,
8192,2,50,32,10,2027689,,,,
4096,16,40,32,90,2027739,,,,
2048,16,40,32,50,2027889,,,,
2048,32,10,32,40,2027890,,,,
4096,16,40,32,30,2028281,,,,
2048,32,20,32,30,2028391,,,,
2048,2,40,32,90,2028421,,,,
1024,16,20,32,0,2028450,,,,
8192,2,10,32,20,2028611,,,,
1024,32,40,32,0,2028621,,,,
1024,16,50,32,90,2028781,,,,
2048,64,40,32,100,2028832,,,,
1024,64,40,32,70,2028922,,,,
8192,32,100,32,70,2029152,,,,
2048,64,100,32,30,2029453,,,,
4096,2,100,32,30,2029492,,,,
2048,16,30,32,50,2029562,,,,
4096,4,30,32,30,2029713,,,,
8192,4,10,32,30,2029793,,,,
8192,64,50,32,70,2029833,,,,
2048,32,100,32,60,2030044,,,,
1024,8,60,32,50,2030114,,,,
2048,16,50,32,10,2030314,,,,
1024,2,60,32,50,2030374,,,,
8192,2,10,32,60,2030394,,,,
8192,8,10,32,0,2030525,,,,
8192,8,20,32,50,2030655,,,,
1024,2,50,32,40,2030705,,,,
4096,64,60,32,30,2030705,,,,
1024,16,20,32,70,2030815,,,,
4096,4,20,32,20,2030895,,,,
8192,8,20,32,40,2030895,,,,
1024,8,40,32,10,2031016,,,,
2048,4,50,32,0,2031226,,,,
8192,4,20,32,0,2031416,,,,
8192,32,40,32,100,2031536,,,,
4096,64,10,32,20,2031607,,,,
2048,2,10,32,20,2031817,,,,
4096,4,50,32,50,2032108,,,,
8192,8,10,32,20,2032528,,,,
2048,64,40,32,60,2032739,,,,
1024,8,100,32,80,2032799,,,,
8192,2,20,32,50,2032969,,,,
4096,2,40,32,0,2032989,,,,
4096,32,60,32,80,2032999,,,,
8192,4,20,32,20,2033210,,,,
4096,16,50,32,100,2033350,,,,
2048,8,100,32,30,2033360,,,,
1024,16,20,32,90,2033440,,,,
4096,16,60,32,80,2033480,,,,
4096,16,1000,32,90,2033600,,,,
4096,8,10,32,100,2033620,,,,
1024,4,10,32,10,2033660,,,,
4096,4,40,32,10,2033831,,,,
4096,2,60,32,20,2033901,,,,
4096,2,10,32,30,2034051,,,,
1024,64,10,32,50,2034111,,,,
4096,64,60,32,60,2034121,,,,
4096,4,50,32,40,2034172,,,,
4096,2,40,32,20,2034342,,,,
4096,2,30,32,40,2034471,,,,
8192,8,60,32,10,2034803,,,,
4096,4,60,32,70,2034983,,,,
4096,2,30,32,100,2034992,,,,
2048,4,20,32,40,2035133,,,,
2048,4,30,32,40,2035183,,,,
1024,2,40,32,80,2035224,,,,
8192,64,40,32,70,2035284,,,,
4096,16,60,32,10,2035523,,,,
2048,2,50,32,30,2035654,,,,
4096,16,100,32,60,2035655,,,,
8192,2,1000,32,70,2035674,,,,
1024,16,20,32,60,2035714,,,,
4096,16,20,32,10,2035804,,,,
1024,8,40,32,80,2036205,,,,
8192,32,50,32,90,2036295,,,,
1024,64,1000,32,0,2036386,,,,
8192,2,50,32,70,2036566,,,,
1024,32,20,32,0,2036656,,,,
2048,4,20,32,90,2036696,,,,
2048,64,50,32,60,2036726,,,,
1024,16,60,32,30,2036947,,,,
8192,2,50,32,50,2037027,,,,
4096,32,30,32,20,2037177,,,,
1024,16,40,32,90,2037357,,,,
8192,32,10,32,0,2037397,,,,
1024,32,100,32,20,2037457,,,,
8192,2,30,32,30,2037868,,,,
1024,64,20,32,50,2038078,,,,
4096,2,50,32,0,2038108,,,,
8192,8,10,32,10,2038188,,,,
8192,2,40,32,0,2038409,,,,
2048,16,40,32,80,2038700,,,,
8192,32,1000,32,30,2038719,,,,
2048,4,10,32,50,2038760,,,,
1024,2,20,32,40,2038830,,,,
8192,16,30,32,80,2038840,,,,
1024,8,20,32,30,2038850,,,,
2048,4,30,32,20,2038860,,,,
1024,32,60,32,100,2039020,,,,
4096,64,40,32,0,2039110,,,,
2048,4,1000,32,60,2039130,,,,
2048,16,20,32,90,2039301,,,,
2048,16,20,32,0,2039320,,,,
1024,2,60,32,40,2039481,,,,
8192,16,100,32,40,2039481,,,,
1024,64,50,32,0,2039501,,,,
2048,16,60,32,10,2039732,,,,
4096,16,20,32,100,2039742,,,,
8192,16,50,32,40,2039792,,,,
4096,4,20,32,100,2039801,,,,
2048,8,20,32,100,2039841,,,,
1024,32,50,32,90,2039882,,,,
8192,4,10,32,100,2040112,,,,
2048,16,60,32,40,2040162,,,,
4096,8,20,32,40,2040453,,,,
4096,2,100,32,80,2040553,,,,
1024,64,50,32,80,2040683,,,,
8192,8,30,32,40,2040683,,,,
8192,16,30,32,30,2040744,,,,
1024,2,1000,32,60,2040893,,,,
4096,64,20,32,40,2040934,,,,
4096,8,30,32,80,2041014,,,,
4096,16,100,32,30,2041024,,,,
4096,16,30,32,60,2041054,,,,
1024,32,30,32,0,2041074,,,,
8192,16,30,32,90,2041074,,,,
2048,64,10,32,50,2041094,,,,
4096,2,10,32,0,2041094,,,,
1024,4,20,32,70,2041275,,,,
2048,8,20,32,30,2041284,,,,
8192,2,1000,32,80,2041314,,,,
8192,16,20,32,30,2041354,,,,
2048,64,1000,32,20,2041444,,,,
1024,2,1000,32,0,2041475,,,,
8192,8,30,32,10,2041565,,,,
8192,4,30,32,40,2041625,,,,
1024,16,30,32,80,2041675,,,,
8192,4,10,32,20,2041735,,,,
8192,4,100,32,90,2041735,,,,
1024,2,20,32,20,2041875,,,,
2048,4,50,32,50,2041996,,,,
4096,4,50,32,20,2042086,,,,
2048,2,10,32,80,2042367,,,,
1024,4,10,32,20,2042437,,,,
8192,64,20,32,90,2042617,,,,
2048,32,10,32,90,2042697,,,,
8192,4,40,32,70,2042737,,,,
2048,16,50,32,40,2042777,,,,
8192,2,30,32,60,2042957,,,,
4096,2,60,32,10,2043217,,,,
4096,16,50,32,20,2043298,,,,
4096,32,10,32,30,2043359,,,,
8192,2,30,32,0,2043478,,,,
8192,16,30,32,100,2043659,,,,
4096,8,100,32,60,2043719,,,,
8192,32,1000,32,10,2043779,,,,
8192,32,100,32,100,2043899,,,,
8192,2,20,32,80,2044049,,,,
8192,4,20,32,70,2044080,,,,
4096,64,60,32,10,2044380,,,,
1024,64,30,32,20,2044450,,,,
4096,4,30,32,90,2044480,,,,
1024,64,30,32,100,2044481,,,,
8192,16,40,32,100,2044521,,,,
4096,2,50,32,80,2044641,,,,
8192,32,30,32,70,2044761,,,,
4096,16,1000,32,30,2044881,,,,
4096,2,30,32,30,2045282,,,,
2048,4,30,32,30,2045573,,,,
4096,4,40,32,20,2045593,,,,
8192,16,20,32,60,2045593,,,,
4096,4,30,32,60,2045672,,,,
8192,2,40,32,10,2045842,,,,
4096,32,100,32,60,2045903,,,,
2048,2,1000,32,20,2046184,,,,
2048,4,100,32,0,2046194,,,,
8192,64,50,32,60,2046584,,,,
2048,4,30,32,10,2046625,,,,
8192,16,1000,32,60,2046685,,,,
4096,8,50,32,50,2046735,,,,
8192,16,100,32,30,2047005,,,,
8192,64,10,32,100,2047176,,,,
1024,8,60,32,60,2047386,,,,
8192,2,30,32,20,2047435,,,,
8192,4,100,32,80,2047696,,,,
4096,4,1000,32,0,2047927,,,,
1024,4,60,32,40,2047947,,,,
8192,2,100,32,80,2048158,,,,
2048,16,10,32,50,2048267,,,,
4096,4,40,32,100,2048448,,,,
2048,64,100,32,10,2048517,,,,
8192,16,20,32,50,2048558,,,,
2048,64,50,32,50,2048668,,,,
2048,64,1000,32,40,2048678,,,,
1024,4,1000,32,20,2049008,,,,
1024,64,10,32,90,2049129,,,,
4096,2,50,32,100,2049129,,,,
8192,32,30,32,10,2049139,,,,
1024,4,40,32,70,2049350,,,,
8192,32,40,32,60,2049430,,,,
2048,16,50,32,50,2049470,,,,
8192,16,10,32,0,2049750,,,,
1024,8,1000,32,0,2049981,,,,
1024,2,30,32,80,2050091,,,,
4096,8,50,32,80,2050161,,,,
4096,32,40,32,100,2050271,,,,
2048,8,10,32,80,2050341,,,,
4096,8,50,32,30,2050351,,,,
1024,16,100,32,80,2050421,,,,
8192,2,20,32,10,2050531,,,,
2048,64,60,32,100,2050582,,,,
1024,4,1000,32,10,2050661,,,,
8192,4,10,32,50,2050672,,,,
8192,32,20,32,20,2050672,,,,
2048,8,40,32,40,2050963,,,,
1024,64,40,32,40,2051073,,,,
1024,8,1000,32,20,2051182,,,,
8192,32,1000,32,70,2051423,,,,
1024,16,30,32,10,2051433,,,,
1024,32,60,32,90,2051504,,,,
1024,32,100,32,50,2051613,,,,
8192,2,30,32,90,2051824,,,,
8192,2,100,32,60,2051944,,,,
8192,64,10,32,80,2052065,,,,
4096,8,10,32,60,2052175,,,,
8192,32,100,32,80,2052175,,,,
2048,32,30,32,90,2052225,,,,
4096,2,10,32,80,2052465,,,,
4096,32,20,32,60,2052535,,,,
2048,64,30,32,10,2052615,,,,
8192,4,30,32,50,2052626,,,,
2048,16,1000,32,10,2052715,,,,
1024,8,1000,32,100,2052736,,,,
2048,16,100,32,90,2052746,,,,
4096,64,10,32,70,2053037,,,,
4096,8,1000,32,0,2053226,,,,
2048,64,50,32,20,2053237,,,,
1024,32,20,32,70,2053357,,,,
1024,2,100,32,50,2053407,,,,
8192,64,40,32,20,2053597,,,,
2048,8,1000,32,100,2053668,,,,
8192,2,40,32,40,2053728,,,,
4096,64,50,32,100,2053867,,,,
4096,64,100,32,70,2053928,,,,
4096,64,20,32,60,2053958,,,,
8192,4,50,32,70,2054028,,,,
4096,64,50,32,80,2054269,,,,
1024,16,60,32,100,2054528,,,,
1024,64,60,32,90,2054729,,,,
4096,32,100,32,70,2055170,,,,
2048,32,50,32,90,2055211,,,,
4096,4,60,32,20,2055220,,,,
4096,32,60,32,20,2055241,,,,
1024,8,1000,32,90,2055270,,,,
8192,8,20,32,100,2055291,,,,
2048,8,40,32,20,2055350,,,,
8192,16,50,32,80,2055480,,,,
1024,16,10,32,80,2056002,,,,
1024,64,1000,32,90,2056032,,,,
2048,32,50,32,50,2056232,,,,
4096,2,30,32,50,2056302,,,,
1024,64,100,32,30,2056363,,,,
2048,4,1000,32,80,2056423,,,,
4096,8,10,32,50,2056543,,,,
2048,4,40,32,10,2056623,,,,
4096,4,20,32,40,2056623,,,,
8192,4,30,32,60,2056723,,,,
1024,8,20,32,20,2056752,,,,
2048,64,30,32,20,2056893,,,,
4096,32,40,32,0,2057084,,,,
4096,2,40,32,90,2057224,,,,
2048,2,60,32,0,2057435,,,,
2048,4,100,32,40,2057445,,,,
2048,64,30,32,90,2057705,,,,
4096,16,30,32,80,2057795,,,,
8192,8,60,32,100,2057805,,,,
2048,4,40,32,70,2058055,,,,
1024,64,50,32,100,2058075,,,,
4096,8,20,32,60,2058236,,,,
4096,2,30,32,90,2058296,,,,
2048,2,100,32,40,2058326,,,,
1024,64,20,32,40,2058576,,,,
8192,2,100,32,0,2058606,,,,
8192,8,10,32,90,2058797,,,,
8192,32,1000,32,50,2059027,,,,
8192,32,60,32,10,2059227,,,,
1024,32,30,32,20,2059237,,,,
1024,8,10,32,90,2059308,,,,
4096,64,20,32,90,2059458,,,,
8192,4,1000,32,50,2059528,,,,
2048,64,20,32,0,2059869,,,,
4096,16,10,32,70,2059999,,,,
2048,4,40,32,50,2060120,,,,
1024,32,50,32,30,2060169,,,,
1024,64,60,32,20,2060460,,,,
1024,4,1000,32,90,2060880,,,,
4096,4,20,32,10,2061001,,,,
8192,32,20,32,50,2061201,,,,
2048,16,1000,32,100,2061392,,,,
1024,64,30,32,0,2061623,,,,
1024,32,40,32,60,2061633,,,,
1024,32,10,32,40,2061712,,,,
8192,2,100,32,30,2061722,,,,
4096,64,40,32,10,2061872,,,,
4096,16,60,32,60,2062063,,,,
4096,32,10,32,80,2062323,,,,
